tile_index,image_name,image_id,date,cloud_cover,wrs_path,wrs_row,spacecraft_id,sensor_id,system_time_start,rebuild_rank
96,image96.tif,LE07_140041_20051012,2005-10-12,10,140,41,LANDSAT_7,ETM,1129091474415,204.3174527591372
96,image96.tif,LE07_140041_20050910,2005-09-10,25,140,41,LANDSAT_7,ETM,1126326676007,322.3147063866552
96,image96.tif,LE07_140041_20051028,2005-10-28,22,140,41,LANDSAT_7,ETM,1130473888032,340.3189927769209
96,image96.tif,LE07_140041_20050926,2005-09-26,34,140,41,LANDSAT_7,ETM,1127709074372,428.316069861409
96,image96.tif,LE07_140041_20041009,2004-10-09,23,140,41,LANDSAT_7,ETM,1097296239290,495.90934149391967
96,image96.tif,LE07_140041_20041025,2004-10-25,26,140,41,LANDSAT_7,ETM,1098678656415,509.9105257050261
96,image96.tif,LE07_140041_20040822,2004-08-22,29,140,41,LANDSAT_7,ETM,1093149057157,603.9049875178052
96,image96.tif,LE07_140041_20040907,2004-09-07,38,140,41,LANDSAT_7,ETM,1094531451743,677.9064325744282
96,image96.tif,LE07_140041_20060929,2006-09-29,35,140,41,LANDSAT_7,ETM,1159504296133,806.3481169465961
96,image96.tif,LE07_140041_20071018,2007-10-18,18,140,41,LANDSAT_7,ETM,1192681919272,1020.381562382235
96,image96.tif,LE07_140041_20071002,2007-10-02,20,140,41,LANDSAT_7,ETM,1191299514285,1024.3801222573406
96,image96.tif,LE07_140041_20030804,2003-08-04,38,140,41,LANDSAT_7,ETM,1059971434033,1077.87207753357
96,image96.tif,LE07_140041_20070628,2007-06-28,36,140,41,LANDSAT_7,ETM,1183005144943,1088.3721827259617
96,image96.tif,LE07_140041_20021020,2002-10-20,18,140,41,LANDSAT_7,ETM,1035088196704,1165.8476263448522
96,image96.tif,LE07_140041_20081020,2008-10-20,9,140,41,LANDSAT_7,ETM,1224477055579,1298.412620331042
96,image96.tif,LE07_140041_20021004,2002-10-04,35,140,41,LANDSAT_7,ETM,1033705793035,1351.8462864064609
96,image96.tif,LE07_140041_20080902,2008-09-02,37,140,41,LANDSAT_7,ETM,1220329871382,1530.4086560519377
