tile_index,image_name,image_id,date,cloud_cover,wrs_path,wrs_row,spacecraft_id,sensor_id,system_time_start,rebuild_rank
31,image31.tif,LE07_148037_20050902,2005-09-02,6,148,37,LANDSAT_7,ETM,1125638352240,124.34730779668445
31,image31.tif,LE07_147037_20051029,2005-10-29,1,147,37,LANDSAT_7,ETM,1130562788977,131.34802780055105
31,image31.tif,LE07_147038_20051029,2005-10-29,3,147,38,LANDSAT_7,ETM,1130562812868,151.34830434064577
31,image31.tif,LE07_148037_20051020,2005-10-20,4,148,37,LANDSAT_7,ETM,1129785552681,152.3514601012921
31,image31.tif,LE07_147037_20051013,2005-10-13,6,147,37,LANDSAT_7,ETM,1129180375550,165.34648998203147
31,image31.tif,LE07_148037_20051004,2005-10-04,8,148,37,LANDSAT_7,ETM,1128403144949,176.34998820281936
31,image31.tif,LE07_147037_20050927,2005-09-27,10,147,37,LANDSAT_7,ETM,1127797974530,189.34509577545592
31,image31.tif,LE07_147038_20051013,2005-10-13,12,147,38,LANDSAT_7,ETM,1129180399443,225.34676654527632
31,image31.tif,LE07_147037_20040908,2004-09-08,0,147,37,LANDSAT_7,ETM,1094620351428,296.8775899347613
31,image31.tif,LE07_147038_20050927,2005-09-27,26,147,38,LANDSAT_7,ETM,1127797998422,349.3453723271257
31,image31.tif,LE07_147038_20040908,2004-09-08,7,147,38,LANDSAT_7,ETM,1094620375320,366.8773134308756
31,image31.tif,LE07_148037_20041017,2004-10-17,17,148,37,LANDSAT_7,ETM,1097990319525,427.8766995209139
31,image31.tif,LE07_147037_20040924,2004-09-24,15,147,37,LANDSAT_7,ETM,1096002746584,430.8790283947322
31,image31.tif,LE07_147038_20040924,2004-09-24,17,147,38,LANDSAT_7,ETM,1096002770476,450.8787518908464
31,image31.tif,LE07_147037_20060930,2006-09-30,1,147,37,LANDSAT_7,ETM,1159593195780,467.37713694578
31,image31.tif,LE07_148037_20061007,2006-10-07,2,148,37,LANDSAT_7,ETM,1160198360782,484.3819666709672
31,image31.tif,LE07_147038_20060930,2006-09-30,4,147,38,LANDSAT_7,ETM,1159593219671,497.37741348587474
31,image31.tif,LE07_147037_20061016,2006-10-16,4,147,37,LANDSAT_7,ETM,1160975599803,513.3785659123031
31,image31.tif,LE07_147038_20061016,2006-10-16,6,147,38,LANDSAT_7,ETM,1160975623696,533.3788424755478
31,image31.tif,LE07_148037_20061023,2006-10-23,9,148,37,LANDSAT_7,ETM,1161580777693,570.3835448170448
31,image31.tif,LE07_148037_20060905,2006-09-05,14,148,37,LANDSAT_7,ETM,1157433576738,572.379386562849
31,image31.tif,LE07_148037_20060921,2006-09-21,14,148,37,LANDSAT_7,ETM,1158815970852,588.380700831963
31,image31.tif,LE07_147037_20031024,2003-10-24,4,147,37,LANDSAT_7,ETM,1066972330920,656.8501792753644
31,image31.tif,LE07_148037_20031015,2003-10-15,5,148,37,LANDSAT_7,ETM,1066195091037,675.8452340146481
