tile_index,image_name,image_id,date,cloud_cover,wrs_path,wrs_row,spacecraft_id,sensor_id,system_time_start,rebuild_rank
1,image1.tif,LE07_146037_20050904,2005-09-04,1,146,37,LANDSAT_7,ETM,1125810409354,76.33888163620585
1,image1.tif,LE07_147037_20050826,2005-08-26,2,147,37,LANDSAT_7,ETM,1125033185310,77.34245575475444
1,image1.tif,LE07_147037_20050404,2005-04-04,1,147,37,LANDSAT_7,ETM,1112591608676,98.89489859941673
1,image1.tif,LE07_146038_20050413,2005-04-13,3,146,38,LANDSAT_7,ETM,1113368858064,109.89973385806401
1,image1.tif,LE07_146037_20050920,2005-09-20,3,146,37,LANDSAT_7,ETM,1127192803560,112.34019697022667
1,image1.tif,LE07_146037_20051006,2005-10-06,2,146,37,LANDSAT_7,ETM,1128575199795,118.34153579007277
1,image1.tif,LE07_146038_20050920,2005-09-20,4,146,38,LANDSAT_7,ETM,1127192827453,122.34047353347152
1,image1.tif,LE07_146038_20050328,2005-03-28,3,146,38,LANDSAT_7,ETM,1111986463762,125.89828551468791
1,image1.tif,LE07_146038_20051006,2005-10-06,3,146,38,LANDSAT_7,ETM,1128575223686,128.3418123301675
1,image1.tif,LE07_147037_20051029,2005-10-29,1,147,37,LANDSAT_7,ETM,1130562788977,131.34802780055105
1,image1.tif,LE07_147037_20050420,2005-04-20,6,147,37,LANDSAT_7,ETM,1113974001523,132.89636378161558
1,image1.tif,LE07_146037_20051022,2005-10-22,2,146,37,LANDSAT_7,ETM,1129957612691,134.34306746222802
1,image1.tif,LE07_146038_20050312,2005-03-12,3,146,38,LANDSAT_7,ETM,1110604065517,141.89688280394293
1,image1.tif,LE07_146037_20051107,2005-11-07,2,146,37,LANDSAT_7,ETM,1131340024260,150.34458377426
1,image1.tif,LE07_146037_20050312,2005-03-12,4,146,37,LANDSAT_7,ETM,1110604041628,151.89715927310948
1,image1.tif,LE07_146038_20051022,2005-10-22,4,146,38,LANDSAT_7,ETM,1129957636583,154.3433440138978
1,image1.tif,LE07_146037_20050413,2005-04-13,8,146,37,LANDSAT_7,ETM,1113368834172,159.90001036194977
1,image1.tif,LE07_146038_20051107,2005-11-07,3,146,38,LANDSAT_7,ETM,1131340048151,160.34486031435472
1,image1.tif,LE07_147037_20051013,2005-10-13,6,147,37,LANDSAT_7,ETM,1129180375550,165.34648998203147
1,image1.tif,LE07_146038_20051123,2005-11-23,2,146,38,LANDSAT_7,ETM,1132722456007,166.34633364813664
1,image1.tif,LE07_147037_20051130,2005-11-30,2,147,37,LANDSAT_7,ETM,1133327605173,173.3509800704508
1,image1.tif,LE07_146037_20051209,2005-12-09,2,146,37,LANDSAT_7,ETM,1134104836076,182.34748534533526
1,image1.tif,LE07_146038_20051209,2005-12-09,2,146,38,LANDSAT_7,ETM,1134104859966,182.34776187385486
1,image1.tif,LE07_146038_20051225,2005-12-25,1,146,38,LANDSAT_7,ETM,1135487264077,188.3491918589844
