tile_index,image_name,image_id,date,cloud_cover,wrs_path,wrs_row,spacecraft_id,sensor_id,system_time_start,rebuild_rank
131,image131.tif,LE07_139040_20041018,2004-10-18,2,139,40,LANDSAT_7,ETM,1098073454841,276.91456835067436
131,image131.tif,LE07_139041_20041018,2004-10-18,8,139,41,LANDSAT_7,ETM,1098073478734,336.9142918352155
131,image131.tif,LE07_139040_20040916,2004-09-16,5,139,40,LANDSAT_7,ETM,1095308652968,338.9118252270421
131,image131.tif,LE07_139040_20060906,2006-09-06,3,139,40,LANDSAT_7,ETM,1157516710752,463.34166893297424
131,image131.tif,LE07_139041_20040916,2004-09-16,35,139,41,LANDSAT_7,ETM,1095308676864,638.911548676864
131,image131.tif,LE07_139040_20061008,2006-10-08,29,139,40,LANDSAT_7,ETM,1160281496284,755.3442662648025
131,image131.tif,LE07_139041_20060906,2006-09-06,33,139,41,LANDSAT_7,ETM,1157516734648,763.3419455309443
131,image131.tif,LE07_139040_20071027,2007-10-27,0,139,40,LANDSAT_7,ETM,1193459131104,849.3778469088818
131,image131.tif,LE07_139040_20071011,2007-10-11,4,139,40,LANDSAT_7,ETM,1192076719017,873.3763246009614
131,image131.tif,LE07_139040_20021029,2002-10-29,2,139,40,LANDSAT_7,ETM,1035865401850,996.8529736194425
131,image131.tif,LE07_139041_20021029,2002-10-29,13,139,41,LANDSAT_7,ETM,1035865425755,1106.8526969651068
131,image131.tif,LE07_139041_20071027,2007-10-27,26,139,41,LANDSAT_7,ETM,1193459154998,1109.3781234837015
131,image131.tif,LE07_139040_20081029,2008-10-29,9,139,40,LANDSAT_7,ETM,1225254269750,1307.408931931787
131,image131.tif,LE07_139040_20081013,2008-10-13,19,139,40,LANDSAT_7,ETM,1223871853518,1391.4073616451847
131,image131.tif,LE07_139040_20080927,2008-09-27,23,139,40,LANDSAT_7,ETM,1222489462670,1415.4060851802626
131,image131.tif,LE07_139040_20020911,2002-09-11,40,139,40,LANDSAT_7,ETM,1031718211017,1424.8487203290726
131,image131.tif,LE07_139041_20081013,2008-10-13,23,139,41,LANDSAT_7,ETM,1223871877415,1431.4076382547298
131,image131.tif,LE07_139041_20081029,2008-10-29,29,139,41,LANDSAT_7,ETM,1225254293644,1507.409208506607
