tile_index,image_name,image_id,date,cloud_cover,wrs_path,wrs_row,spacecraft_id,sensor_id,system_time_start,rebuild_rank
135,image135.tif,LE07_138041_20050912,2005-09-12,20,138,41,LANDSAT_7,ETM,1126498732937,274.306278096363
135,image135.tif,LE07_138041_20050928,2005-09-28,34,138,41,LANDSAT_7,ETM,1127881132688,430.3076576141695
135,image135.tif,LE07_138041_20051030,2005-10-30,33,138,41,LANDSAT_7,ETM,1130645947880,452.31059826269484
135,image135.tif,LE07_138041_20041027,2004-10-27,21,138,41,LANDSAT_7,ETM,1098850716452,457.91926215163716
135,image135.tif,LE07_138041_20041011,2004-10-11,28,138,41,LANDSAT_7,ETM,1097468300066,543.918069388029
135,image135.tif,LE07_138041_20061017,2006-10-17,10,138,41,LANDSAT_7,ETM,1161058758995,574.3411397196431
135,image135.tif,LE07_138041_20030806,2003-08-06,14,138,41,LANDSAT_7,ETM,1060143491318,835.8808458292809
135,image135.tif,LE07_138041_20071020,2007-10-20,13,138,41,LANDSAT_7,ETM,1192853979143,972.3731681342356
135,image135.tif,LE07_138041_20030923,2003-09-23,34,138,41,LANDSAT_7,ETM,1064290679949,987.88512460356
135,image135.tif,LE07_138041_20021022,2002-10-22,22,138,41,LANDSAT_7,ETM,1035260255725,1203.8563745497065
135,image135.tif,LE07_138041_20020920,2002-09-20,25,138,41,LANDSAT_7,ETM,1032495454599,1265.853622780988
135,image135.tif,LE07_138041_20081022,2008-10-22,9,138,41,LANDSAT_7,ETM,1224649115961,1300.4042319979055
135,image135.tif,LE07_138041_20080920,2008-09-20,31,138,41,LANDSAT_7,ETM,1221884320004,1488.40151399593
