tile_index,image_name,image_id,date,cloud_cover,wrs_path,wrs_row,spacecraft_id,sensor_id,system_time_start,rebuild_rank
90,image90.tif,LE07_152035_20050626,2005-06-26,1,152,35,LANDSAT_7,ETM,1119764600823,15.881329149434112
90,image90.tif,LE07_152034_20050626,2005-06-26,2,152,34,LANDSAT_7,ETM,1119764576936,25.881605595454516
90,image90.tif,LE07_151035_20050806,2005-08-06,3,151,35,LANDSAT_7,ETM,1123306628316,67.35743065609377
90,image90.tif,LE07_152035_20050728,2005-07-28,4,152,35,LANDSAT_7,ETM,1122529400970,68.36096655374777
90,image90.tif,LE07_152034_20050914,2005-09-14,0,152,34,LANDSAT_7,ETM,1126676556052,76.36459382457052
90,image90.tif,LE07_151035_20050721,2005-07-21,6,151,35,LANDSAT_7,ETM,1121924230964,81.35607890688992
90,image90.tif,LE07_152035_20050930,2005-09-30,0,152,35,LANDSAT_7,ETM,1128058980724,92.36626180479809
90,image90.tif,LE07_151035_20050822,2005-08-22,4,151,35,LANDSAT_7,ETM,1124689022657,93.35874755274959
90,image90.tif,LE07_152034_20050728,2005-07-28,7,152,34,LANDSAT_7,ETM,1122529377083,98.36069005995337
90,image90.tif,LE07_152035_20050914,2005-09-14,3,152,35,LANDSAT_7,ETM,1126676579942,106.36487035309015
90,image90.tif,LE07_152034_20050930,2005-09-30,2,152,34,LANDSAT_7,ETM,1128058956836,112.36598529942859
90,image90.tif,LE07_152035_20050813,2005-08-13,8,152,35,LANDSAT_7,ETM,1123911796902,124.36230186634646
90,image90.tif,LE07_152034_20051016,2005-10-16,2,152,34,LANDSAT_7,ETM,1129441360781,128.3674133630958
90,image90.tif,LE07_151035_20050603,2005-06-03,17,151,35,LANDSAT_7,ETM,1117777038092,198.88353986216606
90,image90.tif,LE07_152035_20051016,2005-10-16,10,152,35,LANDSAT_7,ETM,1129441384671,208.36768989161544
90,image90.tif,LE07_152034_20050813,2005-08-13,17,152,34,LANDSAT_7,ETM,1123911773013,214.36202534940188
90,image90.tif,LE07_152035_20041029,2004-10-29,1,152,35,LANDSAT_7,ETM,1099028566185,255.8609940175739
90,image90.tif,LE07_152034_20041029,2004-10-29,1,152,34,LANDSAT_7,ETM,1099028542297,255.86127047516737
90,image90.tif,LE07_151035_20041022,2004-10-22,1,151,35,LANDSAT_7,ETM,1098423389329,262.8647505999771
90,image90.tif,LE07_151035_20050923,2005-09-23,23,151,35,LANDSAT_7,ETM,1127453810017,315.36136604381335
90,image90.tif,LE07_152034_20040927,2004-09-27,5,152,34,LANDSAT_7,ETM,1096263728278,327.8586679180928
90,image90.tif,LE07_152034_20040810,2004-08-10,1,152,34,LANDSAT_7,ETM,1092116540893,335.8543747237634
90,image90.tif,LE07_152035_20040927,2004-09-27,6,152,35,LANDSAT_7,ETM,1096263752168,337.8583914373532
90,image90.tif,LE07_152034_20040725,2004-07-25,1,152,34,LANDSAT_7,ETM,1090734146946,351.852922271946
